id_cupons,pode_usar_outros_codigos,limite_custo,data_fim,cupom_codigo,entrega_free,valido_somente_novos_clientes,valor_minimo,data_inicio,status,tipo,quem_paga_cupom,dias_duracao,novos_clientes_adquiridos,qtde_uso,valor_total_uso,percentagem,valor_fixo,limite_uso_por_cpf,limite_uso
607ef529de429200213702cc,False,,2021-04-30 03:00:00,CUPOMDAMIRIAN,True,False,50.0,2021-04-20 03:00:00,ACTIVE,FIXED_DISCOUNT,PLATFORM,-10.0,3.0,11.53921568627451,163.46999999999997,20.0,15.0,1.0,1.0
607ef573de429200213703cf,False,,2021-04-30 03:00:00,CUPOMDOMOISES,True,False,50.0,2021-04-20 03:00:00,ACTIVE,FIXED_DISCOUNT,PLATFORM,-10.0,3.0,11.53921568627451,163.46999999999997,20.0,15.0,1.0,1.0
607ef592de42920021370416,False,,2021-04-30 03:00:00,CUPOMDANATH,True,False,50.0,2021-04-20 03:00:00,ACTIVE,FIXED_DISCOUNT,PLATFORM,-10.0,3.0,11.53921568627451,163.46999999999997,20.0,15.0,1.0,1.0
607ef5ddde42920021370545,False,,2021-04-30 03:00:00,CUPOMDANATHALIA,True,False,50.0,2021-04-20 03:00:00,ACTIVE,FIXED_DISCOUNT,PLATFORM,-10.0,3.0,11.53921568627451,163.46999999999997,20.0,30.0,1.0,1.0
607ef602de429200213705c8,False,,2021-04-30 03:00:00,CUPOMDAPALOMA,True,False,50.0,2021-04-20 03:00:00,ACTIVE,FIXED_DISCOUNT,PLATFORM,-10.0,3.0,11.53921568627451,163.46999999999997,20.0,15.0,1.0,1.0
607ef621de42920021370627,False,,2021-04-30 03:00:00,CUPOMDAPAOLA,True,False,50.0,2021-04-20 03:00:00,ACTIVE,FIXED_DISCOUNT,PLATFORM,-10.0,3.0,11.53921568627451,163.46999999999997,20.0,15.0,1.0,1.0
607ef641de42920021370680,False,,2021-04-30 03:00:00,CUPOMDAPATRICIA,True,False,50.0,2021-04-20 03:00:00,ACTIVE,FIXED_DISCOUNT,PLATFORM,-10.0,3.0,11.53921568627451,163.46999999999997,20.0,15.0,1.0,1.0
607ef671de42920021370714,False,,2021-04-30 03:00:00,CUPOMDAPRISCYLLA,True,False,50.0,2021-04-20 03:00:00,ACTIVE,FIXED_DISCOUNT,PLATFORM,-10.0,3.0,11.53921568627451,163.46999999999997,20.0,30.0,1.0,1.0
607ef687de4292002137077e,False,,2021-04-30 03:00:00,CUPOMDAREGINA,True,False,50.0,2021-04-20 03:00:00,ACTIVE,FIXED_DISCOUNT,PLATFORM,-10.0,3.0,11.53921568627451,163.46999999999997,20.0,15.0,1.0,1.0
607ef6b2de429200213707fc,False,,2021-04-30 03:00:00,CUPOMDARITA,True,False,50.0,2021-04-20 03:00:00,ACTIVE,FIXED_DISCOUNT,PLATFORM,-10.0,3.0,11.53921568627451,163.46999999999997,20.0,15.0,1.0,1.0
607ef6c5de4292002137085c,False,,2021-04-30 03:00:00,CUPOMDAROSANE,True,False,50.0,2021-04-20 03:00:00,ACTIVE,FIXED_DISCOUNT,PLATFORM,-10.0,3.0,11.53921568627451,163.46999999999997,20.0,15.0,1.0,1.0
607ef6ebde429200213708f1,False,,2021-04-30 03:00:00,CUPOMDASIBELE,True,False,50.0,2021-04-20 03:00:00,ACTIVE,FIXED_DISCOUNT,PLATFORM,-10.0,3.0,11.53921568627451,163.46999999999997,20.0,15.0,1.0,1.0
607ef709de4292002137098c,False,,2021-04-30 03:00:00,CUPOMDASIMONI,True,False,50.0,2021-04-20 03:00:00,ACTIVE,FIXED_DISCOUNT,PLATFORM,-10.0,3.0,11.53921568627451,163.46999999999997,20.0,15.0,1.0,1.0
607ef727de429200213709fa,False,,2021-04-30 03:00:00,CUPOMDASUZANA,True,False,50.0,2021-04-20 03:00:00,ACTIVE,FIXED_DISCOUNT,PLATFORM,-10.0,3.0,11.53921568627451,163.46999999999997,20.0,15.0,1.0,1.0
607ef743de42920021370a67,False,,2021-04-30 03:00:00,CUPOMDATAINA,True,False,50.0,2021-04-20 03:00:00,ACTIVE,FIXED_DISCOUNT,PLATFORM,-10.0,3.0,11.53921568627451,163.46999999999997,20.0,15.0,1.0,1.0
607ef760de42920021370adb,False,,2021-04-30 03:00:00,CUPOMDATATY,True,False,50.0,2021-04-20 03:00:00,ACTIVE,FIXED_DISCOUNT,PLATFORM,-10.0,3.0,11.53921568627451,163.46999999999997,20.0,15.0,1.0,1.0
607ef838de42920021370d51,False,,2021-04-30 03:00:00,CUPOMDAVALERIA,True,False,50.0,2021-04-20 03:00:00,ACTIVE,FIXED_DISCOUNT,PLATFORM,-10.0,3.0,11.53921568627451,163.46999999999997,20.0,15.0,1.0,1.0
607ef896de42920021370e68,False,,2021-04-30 03:00:00,CUPOMDAVANIA,True,False,50.0,2021-04-20 03:00:00,ACTIVE,FIXED_DISCOUNT,PLATFORM,-10.0,3.0,11.53921568627451,163.46999999999997,20.0,15.0,1.0,1.0
607ef8cdde42920021370f17,False,,2021-04-30 03:00:00,CUPOMDAVILMA,True,False,50.0,2021-04-20 03:00:00,ACTIVE,FIXED_DISCOUNT,PLATFORM,-10.0,3.0,11.53921568627451,163.46999999999997,20.0,15.0,1.0,1.0
607ef92ede4292002137105d,False,,2021-04-30 03:00:00,CUPOMDOCARLOS,True,False,50.0,2021-04-20 03:00:00,ACTIVE,FIXED_DISCOUNT,PLATFORM,-10.0,3.0,11.53921568627451,163.46999999999997,20.0,15.0,1.0,1.0
607ef95dde429200213710ca,False,,2021-04-30 03:00:00,CUPOMDOFLAVIO,True,False,50.0,2021-04-20 03:00:00,ACTIVE,FIXED_DISCOUNT,PLATFORM,-10.0,3.0,11.53921568627451,163.46999999999997,20.0,15.0,1.0,1.0
607ef97ade4292002137110a,False,,2021-04-30 03:00:00,CUPOMDOGUSTAVO,True,False,50.0,2021-04-20 03:00:00,ACTIVE,FIXED_DISCOUNT,PLATFORM,-10.0,3.0,11.53921568627451,163.46999999999997,20.0,15.0,1.0,1.0
607ef990de4292002137113f,False,,2021-04-30 03:00:00,CUPOMDOITALO,True,False,50.0,2021-04-20 03:00:00,ACTIVE,FIXED_DISCOUNT,PLATFORM,-10.0,3.0,11.53921568627451,163.46999999999997,20.0,15.0,1.0,1.0
607ef9b0de4292002137116c,False,,2021-04-30 03:00:00,CUPOMDOJOAO,True,False,50.0,2021-04-20 03:00:00,ACTIVE,FIXED_DISCOUNT,PLATFORM,-10.0,3.0,11.53921568627451,163.46999999999997,20.0,15.0,1.0,1.0
607ef9cdde429200213711a0,False,,2021-04-30 03:00:00,CUPOMDOJONATHAN,True,False,50.0,2021-04-20 03:00:00,ACTIVE,FIXED_DISCOUNT,PLATFORM,-10.0,3.0,11.53921568627451,163.46999999999997,20.0,15.0,1.0,1.0
607ef9e4de429200213711cc,False,,2021-04-30 03:00:00,CUPOMDOLUIZ,True,False,50.0,2021-04-20 03:00:00,ACTIVE,FIXED_DISCOUNT,PLATFORM,-10.0,3.0,11.53921568627451,163.46999999999997,20.0,15.0,1.0,1.0
607ef9fcde429200213711e3,False,,2021-04-30 03:00:00,CUPOMDOMARCELO,True,False,50.0,2021-04-20 03:00:00,ACTIVE,FIXED_DISCOUNT,PLATFORM,-10.0,3.0,11.53921568627451,163.46999999999997,20.0,15.0,1.0,1.0
607efa18de42920021371200,False,,2021-04-30 03:00:00,CUPOMDORONALDO,True,False,50.0,2021-04-20 03:00:00,ACTIVE,FIXED_DISCOUNT,PLATFORM,-10.0,3.0,11.53921568627451,163.46999999999997,20.0,15.0,1.0,1.0
607efa30de42920021371216,False,,2021-04-30 03:00:00,CUPOMDOSERGIO,True,False,50.0,2021-04-20 03:00:00,ACTIVE,FIXED_DISCOUNT,PLATFORM,-10.0,3.0,11.53921568627451,163.46999999999997,20.0,15.0,1.0,1.0
607efa4dde4292002137129d,False,,2021-04-30 03:00:00,CUPOMDOVINICIUS,True,False,50.0,2021-04-20 03:00:00,ACTIVE,FIXED_DISCOUNT,PLATFORM,-10.0,3.0,11.53921568627451,163.46999999999997,20.0,15.0,1.0,1.0
607efa68de429200213712d3,False,,2021-04-30 03:00:00,CUPOMFE,True,False,50.0,2021-04-20 03:00:00,ACTIVE,FIXED_DISCOUNT,PLATFORM,-10.0,3.0,11.53921568627451,163.46999999999997,20.0,15.0,1.0,1.0
607efa89de42920021371362,False,,2021-04-30 03:00:00,CUPOMGEALVES,True,False,50.0,2021-04-20 03:00:00,ACTIVE,FIXED_DISCOUNT,PLATFORM,-10.0,3.0,11.53921568627451,163.46999999999997,20.0,15.0,1.0,1.0
607efaa3de42920021371399,False,,2021-04-30 03:00:00,CUPOMHAMDE,True,False,50.0,2021-04-20 03:00:00,ACTIVE,FIXED_DISCOUNT,PLATFORM,-10.0,3.0,11.53921568627451,163.46999999999997,20.0,15.0,1.0,1.0
607efab6de429200213714a0,False,,2021-04-30 03:00:00,CUPOMHEIDE,True,False,50.0,2021-04-20 03:00:00,ACTIVE,FIXED_DISCOUNT,PLATFORM,-10.0,3.0,11.53921568627451,163.46999999999997,20.0,15.0,1.0,1.0
607efadade42920021371556,False,,2021-04-30 03:00:00,CUPOMIRAILDES,True,False,50.0,2021-04-20 03:00:00,ACTIVE,FIXED_DISCOUNT,PLATFORM,-10.0,3.0,11.53921568627451,163.46999999999997,20.0,15.0,1.0,1.0
607efaf2de4292002137159b,False,,2021-04-30 03:00:00,CUPOMMELI,True,False,50.0,2021-04-20 03:00:00,ACTIVE,FIXED_DISCOUNT,PLATFORM,-10.0,3.0,11.53921568627451,163.46999999999997,20.0,15.0,1.0,1.0
607efb07de429200213715c6,False,,2021-04-30 03:00:00,CUPOMREH,True,False,50.0,2021-04-20 03:00:00,ACTIVE,FIXED_DISCOUNT,PLATFORM,-10.0,3.0,11.53921568627451,163.46999999999997,20.0,15.0,1.0,1.0
607efb36de42920021371638,False,,2021-04-30 03:00:00,CUPOMS3ENTRETENIMENTO,True,False,50.0,2021-04-20 03:00:00,ACTIVE,FIXED_DISCOUNT,PLATFORM,-10.0,3.0,11.53921568627451,163.46999999999997,20.0,15.0,1.0,1.0
607efb4bde42920021371643,False,,2021-04-30 03:00:00,CUPOMSIMEI,True,False,50.0,2021-04-20 03:00:00,ACTIVE,FIXED_DISCOUNT,PLATFORM,-10.0,3.0,11.53921568627451,163.46999999999997,20.0,15.0,1.0,1.0
607efb68de42920021371672,False,,2021-04-30 03:00:00,CUPOMVALDICE,True,False,50.0,2021-04-20 03:00:00,ACTIVE,FIXED_DISCOUNT,PLATFORM,-10.0,3.0,11.53921568627451,163.46999999999997,20.0,15.0,1.0,1.0
607efb89de42920021371693,False,,2021-04-30 03:00:00,CUPOMVERISLAYNE,True,False,50.0,2021-04-20 03:00:00,ACTIVE,FIXED_DISCOUNT,PLATFORM,-10.0,3.0,11.53921568627451,163.46999999999997,20.0,15.0,1.0,1.0
607efc30de4292002137176f,False,,2021-04-30 03:00:00,CUPOMDAADRIANA,True,False,50.0,2021-04-20 03:00:00,ACTIVE,FIXED_DISCOUNT,PLATFORM,-10.0,3.0,11.53921568627451,163.46999999999997,20.0,15.0,1.0,1.0
607f0be1de42920021374846,False,,2021-04-30 03:00:00,CUPOMDAHEIDE,True,False,50.0,2021-04-20 03:00:00,ACTIVE,FIXED_DISCOUNT,PLATFORM,-10.0,3.0,11.53921568627451,163.46999999999997,20.0,15.0,1.0,1.0
607f275fde42920021378ddc,False,,2021-05-31 03:00:00,SOUDETOURO,True,True,50.0,2021-04-20 03:00:00,ACTIVE,FIXED_DISCOUNT,PLATFORM,-41.0,2.0,3.0,184.39,20.0,10.0,1.0,1.0
607f2ec76d74880021c67ea8,False,,2021-04-22 03:00:00,OSCAR2021,False,False,50.0,2021-04-20 03:00:00,ACTIVE,PERCENT_DISCOUNT,PLATFORM,-2.0,3.0,11.53921568627451,163.46999999999997,10.0,30.0,1.0,1.0
607f45ba6d74880021c6c27a,False,,2021-05-31 03:00:00,MOCADOCERIA-FRETE,True,False,73.22154471544715,2021-04-21 03:00:00,ACTIVE,FIXED_DISCOUNT,PLATFORM,-40.0,3.0,11.53921568627451,163.46999999999997,20.0,30.0,1.0,1.0
607f492c6d74880021c6c792,False,,2022-03-27 03:00:00,SEXTALOUCA,True,False,80.0,2021-04-20 03:00:00,ACTIVE,FIXED_DISCOUNT,PLATFORM,-341.0,10.0,22.0,1107.53,30.0,20.0,1.0,1.0
6081c4da467f690022286992,False,,2021-05-10 03:00:00,MAEDOCE,True,False,50.0,2021-04-22 03:00:00,LIMIT_REACHED,FIXED_DISCOUNT,PLATFORM,-18.0,36.0,63.0,1845.87,20.0,15.0,1.0,1.0
6082ee8381d934002161e36e,False,,2021-05-23 03:00:00,vemdeoferta-EX,True,False,50.0,2021-04-23 03:00:00,ACTIVE,FIXED_DISCOUNT,PLATFORM,-30.0,6.0,9.0,472.09,20.0,15.0,1.0,1.0
6086be0ace1e770021481294,False,,2021-05-01 03:00:00,SEMANADOFRETE,True,False,10.0,2021-04-26 03:00:00,ACTIVE,FIXED_DISCOUNT,PLATFORM,-5.0,10.0,20.0,393.27,20.0,30.0,1.0,1.0
608735cde072cc00214d633b,False,,2021-05-15 03:00:00,vdb-camis,False,False,70.0,2021-04-26 03:00:00,ACTIVE,FIXED_DISCOUNT,PLATFORM,-19.0,3.0,11.53921568627451,163.46999999999997,20.0,30.0,1.0,1.0
60873633e072cc00214d656f,False,,2021-05-15 03:00:00,vdb-re,False,False,70.0,2021-04-26 03:00:00,ACTIVE,FIXED_DISCOUNT,PLATFORM,-19.0,3.0,11.53921568627451,163.46999999999997,20.0,30.0,1.0,1.0
60873669e072cc00214d6669,False,,2021-05-15 03:00:00,vdb-tete,False,False,70.0,2021-04-26 03:00:00,ACTIVE,FIXED_DISCOUNT,PLATFORM,-19.0,3.0,1.0,30.0,20.0,30.0,1.0,1.0
60873718e072cc00214d6b5a,False,,2021-05-15 03:00:00,vdb-tuca,False,False,70.0,2021-04-26 03:00:00,ACTIVE,FIXED_DISCOUNT,PLATFORM,-19.0,3.0,11.53921568627451,163.46999999999997,20.0,30.0,1.0,1.0
608737d2e072cc00214d6d2a,False,,2021-05-15 03:00:00,vdb-docecupido,False,False,70.0,2021-04-26 03:00:00,ACTIVE,FIXED_DISCOUNT,PLATFORM,-19.0,1.0,1.0,0.0,20.0,30.0,1.0,1.0
60873852e072cc00214d6dde,False,,2021-05-15 03:00:00,vdb-bakespot,False,False,70.0,2021-04-26 03:00:00,ACTIVE,FIXED_DISCOUNT,PLATFORM,-19.0,3.0,11.53921568627451,163.46999999999997,20.0,30.0,1.0,1.0
60873f54e072cc00214d845b,False,,2021-05-15 03:00:00,vdb-thedreamcake,False,False,70.0,2021-04-26 03:00:00,ACTIVE,FIXED_DISCOUNT,PLATFORM,-19.0,3.0,11.53921568627451,163.46999999999997,20.0,30.0,1.0,1.0
60873fd6e072cc00214d84f0,False,,2021-05-15 03:00:00,vdb-confeitar.isa,False,False,70.0,2021-04-26 03:00:00,ACTIVE,FIXED_DISCOUNT,PLATFORM,-19.0,3.0,11.53921568627451,163.46999999999997,20.0,30.0,1.0,1.0
60874028e072cc00214d8957,False,,2021-05-15 03:00:00,vdb-amortentia,False,False,70.0,2021-04-26 03:00:00,ACTIVE,FIXED_DISCOUNT,PLATFORM,-19.0,3.0,11.53921568627451,163.46999999999997,20.0,30.0,1.0,1.0
6087405ee072cc00214d8968,False,,2021-05-15 03:00:00,vdb-gislenecakes,False,False,70.0,2021-04-26 03:00:00,ACTIVE,FIXED_DISCOUNT,PLATFORM,-19.0,3.0,11.53921568627451,163.46999999999997,20.0,30.0,1.0,1.0
608740a0e072cc00214d8afe,False,,2021-05-15 03:00:00,vdb-adora,False,False,70.0,2021-04-26 03:00:00,ACTIVE,FIXED_DISCOUNT,PLATFORM,-19.0,3.0,11.53921568627451,163.46999999999997,20.0,30.0,1.0,1.0
608740bbe072cc00214d8b1b,False,,2021-05-15 03:00:00,vdb-gerofestas,False,False,70.0,2021-04-26 03:00:00,ACTIVE,FIXED_DISCOUNT,PLATFORM,-19.0,3.0,11.53921568627451,163.46999999999997,20.0,30.0,1.0,1.0
60874288e072cc00214d9208,False,,2021-05-15 03:00:00,vdb-rinaculinaria,False,False,70.0,2021-04-26 03:00:00,ACTIVE,FIXED_DISCOUNT,PLATFORM,-19.0,3.0,11.53921568627451,163.46999999999997,20.0,30.0,1.0,1.0
608742f6e072cc00214d932d,False,,2021-05-15 03:00:00,vdb-donakaramelo,False,False,70.0,2021-04-26 03:00:00,ACTIVE,FIXED_DISCOUNT,PLATFORM,-19.0,3.0,11.53921568627451,163.46999999999997,20.0,30.0,1.0,1.0
60874315e072cc00214d9381,False,,2021-05-15 03:00:00,vdb-sweeter,False,False,70.0,2021-04-26 03:00:00,ACTIVE,FIXED_DISCOUNT,PLATFORM,-19.0,3.0,11.53921568627451,163.46999999999997,20.0,30.0,1.0,1.0
60874331e072cc00214d93f7,False,,2021-05-15 03:00:00,vdb-pizzottigastronomia,False,False,70.0,2021-04-26 03:00:00,ACTIVE,FIXED_DISCOUNT,PLATFORM,-19.0,3.0,11.53921568627451,163.46999999999997,20.0,30.0,1.0,1.0
60874368e072cc00214d9514,False,,2021-05-15 03:00:00,vdb-cakevolpy,False,False,70.0,2021-04-26 03:00:00,ACTIVE,FIXED_DISCOUNT,PLATFORM,-19.0,3.0,11.53921568627451,163.46999999999997,20.0,30.0,1.0,1.0
6087439ce072cc00214d961a,False,,2021-05-15 03:00:00,vdb-drikauchi,False,False,70.0,2021-04-26 03:00:00,ACTIVE,FIXED_DISCOUNT,PLATFORM,-19.0,3.0,4.0,100.0,20.0,30.0,1.0,1.0
6087444de072cc00214d994b,False,,2021-05-15 03:00:00,vdb-limartins,False,False,70.0,2021-04-26 03:00:00,ACTIVE,FIXED_DISCOUNT,PLATFORM,-19.0,3.0,11.53921568627451,163.46999999999997,20.0,30.0,1.0,1.0
60874475e072cc00214d9ab0,False,,2021-05-15 03:00:00,vdb-dannybolos,False,False,70.0,2021-04-26 03:00:00,ACTIVE,FIXED_DISCOUNT,PLATFORM,-19.0,3.0,11.53921568627451,163.46999999999997,20.0,30.0,1.0,1.0
608744a0e072cc00214d9b57,False,,2021-05-15 03:00:00,vdb-ateliermirucha,False,False,70.0,2021-04-26 03:00:00,ACTIVE,FIXED_DISCOUNT,PLATFORM,-19.0,3.0,11.53921568627451,163.46999999999997,20.0,30.0,1.0,1.0
608744c9e072cc00214d9c31,False,,2021-05-15 03:00:00,vdb-bakedbymanu,False,False,70.0,2021-04-26 03:00:00,ACTIVE,FIXED_DISCOUNT,PLATFORM,-19.0,3.0,11.53921568627451,163.46999999999997,20.0,30.0,1.0,1.0
608744e7e072cc00214d9ca4,False,,2021-05-15 03:00:00,vdb-chefluvieira,False,False,70.0,2021-04-26 03:00:00,ACTIVE,FIXED_DISCOUNT,PLATFORM,-19.0,3.0,11.53921568627451,163.46999999999997,20.0,30.0,1.0,1.0
60874503e072cc00214d9d81,False,,2021-05-15 03:00:00,vdb-cacauvanilla,False,False,70.0,2021-04-26 03:00:00,ACTIVE,FIXED_DISCOUNT,PLATFORM,-19.0,3.0,11.53921568627451,163.46999999999997,20.0,30.0,1.0,1.0
6087452be072cc00214d9eb9,False,,2021-05-15 03:00:00,vdb-mercadosempremais,False,False,70.0,2021-04-26 03:00:00,ACTIVE,FIXED_DISCOUNT,PLATFORM,-19.0,3.0,11.53921568627451,163.46999999999997,20.0,30.0,1.0,1.0
60874547e072cc00214d9f1f,False,,2021-05-15 03:00:00,vdb-cakeezi,False,False,70.0,2021-04-26 03:00:00,ACTIVE,FIXED_DISCOUNT,PLATFORM,-19.0,1.0,2.0,0.0,20.0,30.0,1.0,1.0
60874563e072cc00214d9f69,False,,2021-05-15 03:00:00,vdb-caeconfeitaria,False,False,70.0,2021-04-26 03:00:00,ACTIVE,FIXED_DISCOUNT,PLATFORM,-19.0,3.0,11.53921568627451,163.46999999999997,20.0,30.0,1.0,1.0
6087458ce072cc00214da0a5,False,,2021-05-15 03:00:00,vdb-delíciasdafofuxa,False,False,70.0,2021-04-26 03:00:00,ACTIVE,FIXED_DISCOUNT,PLATFORM,-19.0,3.0,11.53921568627451,163.46999999999997,20.0,30.0,1.0,1.0
608745b0e072cc00214da3b3,False,,2021-05-15 03:00:00,vdb-natigentildoces,False,False,70.0,2021-04-26 03:00:00,ACTIVE,FIXED_DISCOUNT,PLATFORM,-19.0,3.0,11.53921568627451,163.46999999999997,20.0,30.0,1.0,1.0
608745d0e072cc00214da3fe,False,,2021-05-15 03:00:00,vdb-donnadivasweets,False,False,70.0,2021-04-26 03:00:00,ACTIVE,FIXED_DISCOUNT,PLATFORM,-19.0,3.0,11.53921568627451,163.46999999999997,20.0,30.0,1.0,1.0
608745f5e072cc00214da4bf,False,,2021-05-15 03:00:00,vdb-juliadovaldoces,False,False,70.0,2021-04-26 03:00:00,ACTIVE,FIXED_DISCOUNT,PLATFORM,-19.0,3.0,11.53921568627451,163.46999999999997,20.0,30.0,1.0,1.0
60874611e072cc00214da53e,False,,2021-05-15 03:00:00,vdb- rogerbakery,False,False,70.0,2021-04-26 03:00:00,ACTIVE,FIXED_DISCOUNT,PLATFORM,-19.0,3.0,11.53921568627451,163.46999999999997,20.0,30.0,1.0,1.0
6087462ae072cc00214da563,False,,2021-05-15 03:00:00,vdb-granumcafé,False,False,70.0,2021-04-26 03:00:00,ACTIVE,FIXED_DISCOUNT,PLATFORM,-19.0,3.0,11.53921568627451,163.46999999999997,20.0,30.0,1.0,1.0
60874657e072cc00214da661,False,,2021-05-15 03:00:00,vdb-recantobolosmary,False,False,70.0,2021-04-26 03:00:00,ACTIVE,FIXED_DISCOUNT,PLATFORM,-19.0,3.0,11.53921568627451,163.46999999999997,20.0,30.0,1.0,1.0
60874679e072cc00214da674,False,,2021-05-15 03:00:00,vdb-ciolatto,False,False,70.0,2021-04-26 03:00:00,ACTIVE,FIXED_DISCOUNT,PLATFORM,-19.0,3.0,11.53921568627451,163.46999999999997,20.0,30.0,1.0,1.0
60874a7ae072cc00214dad7c,False,,2021-05-15 03:00:00,vdb-atelierdagula,False,False,70.0,2021-04-26 03:00:00,ACTIVE,FIXED_DISCOUNT,PLATFORM,-19.0,3.0,11.53921568627451,163.46999999999997,20.0,30.0,1.0,1.0
60874aa2e072cc00214daeff,False,,2021-05-15 03:00:00,vdb-pincake,False,False,70.0,2021-04-26 03:00:00,ACTIVE,FIXED_DISCOUNT,PLATFORM,-19.0,3.0,11.53921568627451,163.46999999999997,20.0,30.0,1.0,1.0
60874ac0e072cc00214daf58,False,,2021-05-15 03:00:00,vdb-askukas,False,False,70.0,2021-04-26 03:00:00,ACTIVE,FIXED_DISCOUNT,PLATFORM,-19.0,3.0,11.53921568627451,163.46999999999997,20.0,30.0,1.0,1.0
60874ae2e072cc00214dafa3,False,,2021-05-15 03:00:00,vdb-maravilhas,False,False,70.0,2021-04-26 03:00:00,ACTIVE,FIXED_DISCOUNT,PLATFORM,-19.0,3.0,11.53921568627451,163.46999999999997,20.0,30.0,1.0,1.0
60874affe072cc00214dafe7,False,,2021-05-15 03:00:00,vdb-piernik,False,False,70.0,2021-04-26 03:00:00,ACTIVE,FIXED_DISCOUNT,PLATFORM,-19.0,3.0,11.53921568627451,163.46999999999997,20.0,30.0,1.0,1.0
60874b1ee072cc00214db020,False,,2021-05-15 03:00:00,vdb-maegeconfeitaria,False,False,70.0,2021-04-26 03:00:00,ACTIVE,FIXED_DISCOUNT,PLATFORM,-19.0,3.0,11.53921568627451,163.46999999999997,20.0,30.0,1.0,1.0
60874b41e072cc00214db05d,False,,2021-05-15 03:00:00,vdb-biJubadoces,False,False,70.0,2021-04-26 03:00:00,ACTIVE,FIXED_DISCOUNT,PLATFORM,-19.0,3.0,11.53921568627451,163.46999999999997,20.0,30.0,1.0,1.0
60874b6fe072cc00214db0e6,False,,2021-05-15 03:00:00,vdb-docesdaro,False,False,70.0,2021-04-26 03:00:00,ACTIVE,FIXED_DISCOUNT,PLATFORM,-19.0,3.0,11.53921568627451,163.46999999999997,20.0,30.0,1.0,1.0
60874b97e072cc00214db161,False,,2021-05-15 03:00:00,vdb-deliciasdakety,False,False,70.0,2021-04-26 03:00:00,ACTIVE,FIXED_DISCOUNT,PLATFORM,-19.0,3.0,11.53921568627451,163.46999999999997,20.0,30.0,1.0,1.0
60874bb1e072cc00214db199,False,,2021-05-15 03:00:00,vdb-martinsconfeitaria,False,False,70.0,2021-04-26 03:00:00,ACTIVE,FIXED_DISCOUNT,PLATFORM,-19.0,3.0,11.53921568627451,163.46999999999997,20.0,30.0,1.0,1.0
60874c0be072cc00214db295,False,,2021-05-15 03:00:00,vdb-deliciasdavovo,False,False,70.0,2021-04-26 03:00:00,ACTIVE,FIXED_DISCOUNT,PLATFORM,-19.0,3.0,11.53921568627451,163.46999999999997,20.0,30.0,1.0,1.0
60874c34e072cc00214db36e,False,,2021-05-15 03:00:00,vdb-vanillaporellen,False,False,70.0,2021-04-26 03:00:00,ACTIVE,FIXED_DISCOUNT,PLATFORM,-19.0,3.0,11.53921568627451,163.46999999999997,20.0,30.0,1.0,1.0
60874c57e072cc00214db48c,False,,2021-05-15 03:00:00,vdb-notadoce,False,False,70.0,2021-04-26 03:00:00,ACTIVE,FIXED_DISCOUNT,PLATFORM,-19.0,3.0,11.53921568627451,163.46999999999997,20.0,30.0,1.0,1.0
60874c78e072cc00214db4ef,False,,2021-05-15 03:00:00,vdb-casaathenas,False,False,70.0,2021-04-26 03:00:00,ACTIVE,FIXED_DISCOUNT,PLATFORM,-19.0,3.0,11.53921568627451,163.46999999999997,20.0,30.0,1.0,1.0
60874c95e072cc00214db524,False,,2021-05-15 03:00:00,vdb-tartarellicakes,False,False,70.0,2021-04-26 03:00:00,ACTIVE,FIXED_DISCOUNT,PLATFORM,-19.0,3.0,11.53921568627451,163.46999999999997,20.0,30.0,1.0,1.0
60874cc6e072cc00214db5bb,False,,2021-05-15 03:00:00,vdb-jukcake,False,False,70.0,2021-04-26 03:00:00,ACTIVE,FIXED_DISCOUNT,PLATFORM,-19.0,3.0,11.53921568627451,163.46999999999997,20.0,30.0,1.0,1.0
60874ce4e072cc00214db646,False,,2021-05-15 03:00:00,vdb-littlesweet,False,False,70.0,2021-04-26 03:00:00,ACTIVE,FIXED_DISCOUNT,PLATFORM,-19.0,3.0,11.53921568627451,163.46999999999997,20.0,30.0,1.0,1.0
60874d01e072cc00214db652,False,,2021-05-15 03:00:00,vdb-liorconfeitaria,False,False,70.0,2021-04-26 03:00:00,ACTIVE,FIXED_DISCOUNT,PLATFORM,-19.0,3.0,11.53921568627451,163.46999999999997,20.0,30.0,1.0,1.0
60874d1be072cc00214db68d,False,,2021-05-15 03:00:00,vdb-chocolait,False,False,70.0,2021-04-26 03:00:00,ACTIVE,FIXED_DISCOUNT,PLATFORM,-19.0,3.0,11.53921568627451,163.46999999999997,20.0,30.0,1.0,1.0
60874d49e072cc00214db6fa,False,,2021-05-15 03:00:00,vdb-caroliciasconfeitaria,False,False,70.0,2021-04-26 03:00:00,ACTIVE,FIXED_DISCOUNT,PLATFORM,-19.0,3.0,11.53921568627451,163.46999999999997,20.0,30.0,1.0,1.0
60874d78e072cc00214db751,False,,2021-05-15 03:00:00,vdb-bolovoalzira ,False,False,70.0,2021-04-26 03:00:00,ACTIVE,FIXED_DISCOUNT,PLATFORM,-19.0,3.0,11.53921568627451,163.46999999999997,20.0,30.0,1.0,1.0
60874d99e072cc00214db804,False,,2021-05-15 03:00:00,vdb-ohanabolos,False,False,70.0,2021-04-26 03:00:00,ACTIVE,FIXED_DISCOUNT,PLATFORM,-19.0,3.0,11.53921568627451,163.46999999999997,20.0,30.0,1.0,1.0
